Order ID;Order Date;Customer Name;City;Product Name;Unit Price;Quantity;Discount (%);Subtotal;Discount Amount;Total Sales;Shipping Fee;Grand Total;Payment Method;Order Status;Platform;Customer Rating;Size;Material;Gender
ORD00350;05/11/2025 20:57;Yani Ananda;Padang;Kaos Pendek;124.000;3;0;372.000;0;372.000;27.000;2.618.000;Transfer Bank;Completed;Toko Fashion App;5;XL;Jersey;Pria
ORD00350;05/11/2025 20:57;Yani Ananda;Padang;Jaket Denim;405.000;1;0;405.000;0;405.000;27.000;2.618.000;Transfer Bank;Completed;Toko Fashion App;5;L;Cotton;Pria
ORD00351;22/10/2025 20:38;Dewi Wijaya;Tanjungpinang;Cardigan;182.000;2;0;364.000;0;364.000;17.000;509.000;COD;Completed;StyleMart;3;L;Wool;Wanita
ORD00351;22/10/2025 20:38;Dewi Wijaya;Tanjungpinang;Kaos Pendek;128.000;1;0;128.000;0;128.000;17.000;509.000;COD;Completed;StyleMart;3;XXL;Jersey;Pria
ORD00352;12/09/2025 19:55;Tono Kurniawan;Jambi;Legging;107.000;2;0;214.000;0;214.000;27.000;1.119.000;Kartu Kredit;Completed;Toko Fashion App;3;S;Polyester;Wanita
ORD00352;12/09/2025 19:55;Tono Kurniawan;Jambi;Kaos Panjang;178.000;1;0;178.000;0;178.000;27.000;1.119.000;Kartu Kredit;Completed;Toko Fashion App;3;M;Jersey;Pria
ORD00352;12/09/2025 19:55;Tono Kurniawan;Jambi;Kaos Polo;142.000;3;0;426.000;0;426.000;27.000;1.119.000;Kartu Kredit;Completed;Toko Fashion App;3;S;Polyester;Pria
ORD00352;12/09/2025 19:55;Tono Kurniawan;Jambi;Cardigan;274.000;1;0;274.000;0;274.000;27.000;1.119.000;Kartu Kredit;Completed;Toko Fashion App;3;L;Acrylic;Wanita
ORD00353;24/09/2025 15:51;Dewi Hidayat;Gorontalo;Kaos Pendek;133.000;1;0;133.000;0;133.000;27.000;1.607.000;Transfer Bank;Completed;FashionKita;2;S;Cotton Combed;Pria
ORD00353;24/09/2025 15:51;Dewi Hidayat;Gorontalo;Jaket Bomber;383.000;2;0;766.000;0;766.000;27.000;1.607.000;Transfer Bank;Completed;FashionKita;2;XXL;Nylon;Pria
ORD00353;24/09/2025 15:51;Dewi Hidayat;Gorontalo;Blouse;169.000;2;0;338.000;0;338.000;27.000;1.607.000;Transfer Bank;Completed;FashionKita;2;L;Satin;Wanita
ORD00353;24/09/2025 15:51;Dewi Hidayat;Gorontalo;Celana Chino;343.000;1;0;343.000;0;343.000;27.000;1.607.000;Transfer Bank;Completed;FashionKita;2;XL;Katun Twill;Pria
ORD00354;23/02/2025 15:13;Iwan Rahmawati;Banjarbaru;Dress Casual;219.000;2;0;438.000;0;438.000;24.000;1.477.000;e-Wallet;Completed;Toko Fashion App;5;XXL;Katun;Wanita
ORD00354;23/02/2025 15:13;Iwan Rahmawati;Banjarbaru;Dress Formal;655.000;1;0;655.000;0;655.000;24.000;1.477.000;e-Wallet;Completed;Toko Fashion App;5;L;Sutra;Wanita
ORD00354;23/02/2025 15:13;Iwan Rahmawati;Banjarbaru;Kaos Pendek;120.000;3;0;360.000;0;360.000;24.000;1.477.000;e-Wallet;Completed;Toko Fashion App;5;M;Cotton Combed;Pria
ORD00355;19/09/2025 14:03;Dewi Maulana;Banda Aceh;Blouse;243.000;2;0;486.000;0;486.000;17.000;931.000;COD;Cancelled;FashionHub;4;L;Viscose;Wanita
ORD00355;19/09/2025 14:03;Dewi Maulana;Banda Aceh;Gamis;428.000;1;0;428.000;0;428.000;17.000;931.000;COD;Cancelled;FashionHub;4;S;Sutra;Wanita
ORD00356;05/03/2025 11:42;Vina Kurniawan;Pontianak;Kemeja Casual;191.000;2;0;382.000;0;382.000;24.000;1.924.000;Transfer Bank;Pending;StyleMart;4;S;Katun;Pria
ORD00356;05/03/2025 11:42;Vina Kurniawan;Pontianak;Jaket Bomber;365.000;2;0;730.000;0;730.000;24.000;1.924.000;Transfer Bank;Pending;StyleMart;4;L;Polyester;Pria
ORD00356;05/03/2025 11:42;Vina Kurniawan;Pontianak;Hoodie;394.000;2;0;788.000;0;788.000;24.000;1.924.000;Transfer Bank;Pending;StyleMart;4;L;Cotton Combed;Pria
ORD00357;22/05/2025 14:21;Rizky Ananda;Tanjungpinang;Jaket Denim;282.000;2;0;564.000;0;564.000;24.000;1.235.000;Transfer Bank;Completed;Toko Fashion App;1;M;Denim;Pria
ORD00357;22/05/2025 14:21;Rizky Ananda;Tanjungpinang;Jaket Bomber;454.000;1;0;454.000;0;454.000;24.000;1.235.000;Transfer Bank;Completed;Toko Fashion App;1;L;Scuba;Pria
ORD00357;22/05/2025 14:21;Rizky Ananda;Tanjungpinang;Legging;193.000;1;0;193.000;0;193.000;24.000;1.235.000;Transfer Bank;Completed;Toko Fashion App;1;M;Nylon;Wanita
ORD00358;25/07/2025 20:14;Andi Setiawan;Jayapura;Blouse;246.000;3;0;738.000;0;738.000;27.000;2.211.000;Transfer Bank;Completed;FashionKita;3;XL;Satin;Wanita
ORD00358;25/07/2025 20:14;Andi Setiawan;Jayapura;Celana Chino;192.000;1;0;192.000;0;192.000;27.000;2.211.000;Transfer Bank;Completed;FashionKita;3;L;Twill;Pria
ORD00358;25/07/2025 20:14;Andi Setiawan;Jayapura;Sweater;287.000;2;0;574.000;0;574.000;27.000;2.211.000;Transfer Bank;Completed;FashionKita;3;XL;Knitted;Pria
ORD00358;25/07/2025 20:14;Andi Setiawan;Jayapura;Dress Casual;340.000;2;0;680.000;0;680.000;27.000;2.211.000;Transfer Bank;Completed;FashionKita;3;XL;Rayon;Wanita
ORD00359;18/08/2025 11:32;Clara Budiman;Kendari;Jaket Denim;320.000;1;0;320.000;0;320.000;27.000;1.342.000;Kartu Kredit;Completed;FashionHub;2;XXL;Denim;Pria
ORD00359;18/08/2025 11:32;Clara Budiman;Kendari;Kaos Polo;248.000;1;0;248.000;0;248.000;27.000;1.342.000;Kartu Kredit;Completed;FashionHub;2;L;Polyester;Pria
ORD00359;18/08/2025 11:32;Clara Budiman;Kendari;Jaket Bomber;265.000;1;0;265.000;0;265.000;27.000;1.342.000;Kartu Kredit;Completed;FashionHub;2;XL;Scuba;Pria
ORD00359;18/08/2025 11:32;Clara Budiman;Kendari;Hoodie;241.000;2;0;482.000;0;482.000;27.000;1.342.000;Kartu Kredit;Completed;FashionHub;2;XL;Fleece;Pria
ORD00360;12/04/2025 15:09;Lestari Ramadhani;Serang;Hijab;94.000;1;0;94.000;0;94.000;20.000;627.000;COD;Completed;FashionKita;2;L;Polyester;Wanita
ORD00360;12/04/2025 15:09;Lestari Ramadhani;Serang;Blouse;160.000;1;0;160.000;0;160.000;20.000;627.000;COD;Completed;FashionKita;2;S;Rayon;Wanita
ORD00360;12/04/2025 15:09;Lestari Ramadhani;Serang;Jaket Denim;353.000;1;0;353.000;0;353.000;20.000;627.000;COD;Completed;FashionKita;2;M;Chambray;Pria
ORD00361;05/12/2025 09:31;Kartika Hidayat;Nabire;Jaket Denim;589.000;2;0;1.178.000;0;1.178.000;24.000;2.515.000;Kartu Kredit;Completed;Toko Fashion App;2;M;Denim;Pria
ORD00361;05/12/2025 09:31;Kartika Hidayat;Nabire;Celana Chino;321.000;1;0;321.000;0;321.000;24.000;2.515.000;Kartu Kredit;Completed;Toko Fashion App;2;XL;Katun Twill;Pria
ORD00361;05/12/2025 09:31;Kartika Hidayat;Nabire;Celana Jeans;496.000;2;0;992.000;0;992.000;24.000;2.515.000;Kartu Kredit;Completed;Toko Fashion App;2;XL;Stretch Denim;Pria
ORD00362;14/11/2025 17:01;Citra Fauziah;Jayapura;Blouse;225.000;1;0;225.000;0;225.000;20.000;764.000;Transfer Bank;Completed;FashionKita;1;M;Satin;Wanita
ORD00362;14/11/2025 17:01;Citra Fauziah;Jayapura;Cardigan;207.000;1;0;207.000;0;207.000;20.000;764.000;Transfer Bank;Completed;FashionKita;1;S;Knitted;Wanita
ORD00362;14/11/2025 17:01;Citra Fauziah;Jayapura;Celana Chino;312.000;1;0;312.000;0;312.000;20.000;764.000;Transfer Bank;Completed;FashionKita;1;XXL;Katun;Pria
ORD00363;22/06/2025 08:25;Qori Iskandar;Kendari;Celana Chino;294.000;1;0;294.000;0;294.000;17.000;618.000;Transfer Bank;Completed;FashionKita;1;S;Katun Twill;Pria
ORD00363;22/06/2025 08:25;Qori Iskandar;Kendari;Cardigan;307.000;1;0;307.000;0;307.000;17.000;618.000;Transfer Bank;Completed;FashionKita;1;M;Wool;Wanita
ORD00364;23/08/2025 19:45;Eka Hidayat;Palembang;Kaos Polo;161.000;2;0;322.000;0;322.000;24.000;1.264.000;COD;Completed;FashionKita;4;L;Lacoste Cotton;Pria
ORD00364;23/08/2025 19:45;Eka Hidayat;Palembang;Legging;133.000;2;0;266.000;0;266.000;24.000;1.264.000;COD;Completed;FashionKita;4;S;Polyester;Wanita
ORD00364;23/08/2025 19:45;Eka Hidayat;Palembang;Jaket Denim;326.000;2;0;652.000;0;652.000;24.000;1.264.000;COD;Completed;FashionKita;4;XXL;Cotton;Pria
ORD00365;11/09/2025 16:55;Hana Fauziah;Surabaya;Celana Pendek;150.000;3;0;450.000;0;450.000;27.000;1.461.000;Kartu Kredit;Pending;StyleMart;2;M;Katun;Pria
ORD00365;11/09/2025 16:55;Hana Fauziah;Surabaya;Kaos Polo;203.000;2;0;406.000;0;406.000;27.000;1.461.000;Kartu Kredit;Pending;StyleMart;2;XL;Polyester;Pria
ORD00365;11/09/2025 16:55;Hana Fauziah;Surabaya;Kemeja Casual;207.000;1;0;207.000;0;207.000;27.000;1.461.000;Kartu Kredit;Pending;StyleMart;2;L;Katun;Pria
ORD00365;11/09/2025 16:55;Hana Fauziah;Surabaya;Sweater;371.000;1;0;371.000;0;371.000;27.000;1.461.000;Kartu Kredit;Pending;StyleMart;2;L;Acrylic;Pria
ORD00366;11/04/2025 15:19;Putri Iskandar;Pontianak;Gamis;412.000;1;0;412.000;0;412.000;24.000;1.172.000;Kartu Kredit;Returned;StyleMart;5;L;Woolpeach;Wanita
ORD00366;11/04/2025 15:19;Putri Iskandar;Pontianak;Hoodie;211.000;1;0;211.000;0;211.000;24.000;1.172.000;Kartu Kredit;Returned;StyleMart;5;L;Fleece;Pria
ORD00366;11/04/2025 15:19;Putri Iskandar;Pontianak;Rok Midi;175.000;3;0;525.000;0;525.000;24.000;1.172.000;Kartu Kredit;Returned;StyleMart;5;L;Katun;Wanita
ORD00367;18/09/2025 16:22;Fitri Kurniawan;Bengkulu;Blouse;173.000;3;0;519.000;0;519.000;27.000;2.260.000;COD;Completed;Toko Fashion App;1;L;Rayon;Wanita
ORD00367;18/09/2025 16:22;Fitri Kurniawan;Bengkulu;Jaket Bomber;445.000;2;0;890.000;0;890.000;27.000;2.260.000;COD;Completed;Toko Fashion App;1;XL;Nylon;Pria
ORD00367;18/09/2025 16:22;Fitri Kurniawan;Bengkulu;Kaos Polo;173.000;2;0;346.000;0;346.000;27.000;2.260.000;COD;Completed;Toko Fashion App;1;M;Katun Pique;Pria
ORD00367;18/09/2025 16:22;Fitri Kurniawan;Bengkulu;Sweater;239.000;2;0;478.000;0;478.000;27.000;2.260.000;COD;Completed;Toko Fashion App;1;S;Knitted;Pria
ORD00368;04/07/2025 13:24;Aulia Utami;Banda Aceh;Kemeja Formal;314.000;1;0;314.000;0;314.000;24.000;1.337.000;COD;Completed;Toko Fashion App;2;XL;Linen;Pria
ORD00368;04/07/2025 13:24;Aulia Utami;Banda Aceh;Rok Midi;240.000;2;0;480.000;0;480.000;24.000;1.337.000;COD;Completed;Toko Fashion App;2;M;Twill;Wanita
ORD00368;04/07/2025 13:24;Aulia Utami;Banda Aceh;Kaos Panjang;173.000;3;0;519.000;0;519.000;24.000;1.337.000;COD;Completed;Toko Fashion App;2;L;Jersey;Pria
ORD00369;18/08/2025 21:08;Qori Pradipta;Wamena;Blouse;317.000;1;0;317.000;0;317.000;24.000;1.293.000;Kartu Kredit;Completed;FashionKita;2;XXL;Viscose;Wanita
ORD00369;18/08/2025 21:08;Qori Pradipta;Wamena;Kaos Pendek;97.000;3;0;291.000;0;291.000;24.000;1.293.000;Kartu Kredit;Completed;FashionKita;2;L;Katun;Pria
ORD00369;18/08/2025 21:08;Qori Pradipta;Wamena;Gamis;661.000;1;0;661.000;0;661.000;24.000;1.293.000;Kartu Kredit;Completed;FashionKita;2;M;Woolpeach;Wanita
ORD00370;15/03/2025 15:54;Yoga Wijaya;Samarinda;Kaos Polo;179.000;2;0;358.000;0;358.000;20.000;736.000;Kartu Kredit;Completed;Toko Fashion App;4;M;Lacoste Cotton;Pria
ORD00370;15/03/2025 15:54;Yoga Wijaya;Samarinda;Hijab;85.000;3;0;255.000;0;255.000;20.000;736.000;Kartu Kredit;Completed;Toko Fashion App;4;XL;Polyester;Wanita
ORD00370;15/03/2025 15:54;Yoga Wijaya;Samarinda;Kaos Pendek;103.000;1;0;103.000;0;103.000;20.000;736.000;Kartu Kredit;Completed;Toko Fashion App;4;XL;Jersey;Pria
ORD00371;26/01/2025 18:43;Dewi Halim;Tanjungpinang;Blouse;311.000;2;0;622.000;0;622.000;24.000;1.567.000;e-Wallet;Completed;FashionKita;2;XL;Rayon;Wanita
ORD00371;26/01/2025 18:43;Dewi Halim;Tanjungpinang;Sweater;431.000;1;0;431.000;0;431.000;24.000;1.567.000;e-Wallet;Completed;FashionKita;2;XL;Knitted;Pria
ORD00371;26/01/2025 18:43;Dewi Halim;Tanjungpinang;Dress Formal;490.000;1;0;490.000;0;490.000;24.000;1.567.000;e-Wallet;Completed;FashionKita;2;S;Silk Blend;Wanita
ORD00372;22/11/2025 13:10;Fitri Saputra;Palembang;Dress Casual;294.000;1;0;294.000;0;294.000;27.000;2.223.000;e-Wallet;Completed;Toko Fashion App;4;XL;Viscose;Wanita
ORD00372;22/11/2025 13:10;Fitri Saputra;Palembang;Dress Formal;456.000;1;0;456.000;0;456.000;27.000;2.223.000;e-Wallet;Completed;Toko Fashion App;4;XXL;Sutra;Wanita
ORD00372;22/11/2025 13:10;Fitri Saputra;Palembang;Hijab;116.000;4;0;464.000;0;464.000;27.000;2.223.000;e-Wallet;Completed;Toko Fashion App;4;XL;Voal;Wanita
ORD00372;22/11/2025 13:10;Fitri Saputra;Palembang;Celana Jeans;491.000;2;0;982.000;0;982.000;27.000;2.223.000;e-Wallet;Completed;Toko Fashion App;4;XXL;Stretch Denim;Pria
ORD00373;05/09/2025 14:18;Rizky Saputra;Pangkalpinang;Gamis;582.000;1;0;582.000;0;582.000;20.000;941.000;Transfer Bank;Completed;FashionKita;3;S;Sutra;Wanita
ORD00373;05/09/2025 14:18;Rizky Saputra;Pangkalpinang;Celana Chino;277.000;1;0;277.000;0;277.000;20.000;941.000;Transfer Bank;Completed;FashionKita;3;L;Twill;Pria
ORD00373;05/09/2025 14:18;Rizky Saputra;Pangkalpinang;Hijab;62.000;1;0;62.000;0;62.000;20.000;941.000;Transfer Bank;Completed;FashionKita;3;XXL;Ceruty;Wanita
ORD00374;05/09/2025 11:59;Vina Puspita;Jakarta;Hoodie;342.000;1;0;342.000;0;342.000;27.000;1.870.000;Kartu Kredit;Completed;Toko Fashion App;2;XXL;Fleece;Pria
ORD00374;05/09/2025 11:59;Vina Puspita;Jakarta;Hijab;66.000;1;0;66.000;0;66.000;27.000;1.870.000;Kartu Kredit;Completed;Toko Fashion App;2;M;Polyester;Wanita
ORD00374;05/09/2025 11:59;Vina Puspita;Jakarta;Dress Casual;327.000;1;0;327.000;0;327.000;27.000;1.870.000;Kartu Kredit;Completed;Toko Fashion App;2;L;Viscose;Wanita
ORD00374;05/09/2025 11:59;Vina Puspita;Jakarta;Celana Jeans;554.000;2;0;1.108.000;0;1.108.000;27.000;1.870.000;Kartu Kredit;Completed;Toko Fashion App;2;XXL;Stretch Denim;Pria
ORD00375;11/02/2025 20:20;Andi Syahputra;Mamuju;Celana Pendek;201.000;3;0;603.000;0;603.000;27.000;1.282.000;Kartu Kredit;Pending;FashionHub;2;L;Katun;Pria
ORD00375;11/02/2025 20:20;Andi Syahputra;Mamuju;Rok Midi;294.000;1;0;294.000;0;294.000;27.000;1.282.000;Kartu Kredit;Pending;FashionHub;2;XL;Polyester;Wanita
ORD00375;11/02/2025 20:20;Andi Syahputra;Mamuju;Hijab;92.000;2;0;184.000;0;184.000;27.000;1.282.000;Kartu Kredit;Pending;FashionHub;2;L;Polyester;Wanita
ORD00375;11/02/2025 20:20;Andi Syahputra;Mamuju;Kemeja Casual;174.000;1;0;174.000;0;174.000;27.000;1.282.000;Kartu Kredit;Pending;FashionHub;2;L;Linen;Pria
ORD00376;07/03/2025 16:16;Sari Kurniawan;Samarinda;Kemeja Formal;208.000;1;0;208.000;0;208.000;17.000;631.000;COD;Pending;StyleMart;2;XL;Linen;Pria
ORD00376;07/03/2025 16:16;Sari Kurniawan;Samarinda;Dress Casual;406.000;1;0;406.000;0;406.000;17.000;631.000;COD;Pending;StyleMart;2;M;Viscose;Wanita
ORD00377;23/06/2025 14:16;Zahra Rahmawati;Mataram;Gamis;330.000;1;0;330.000;0;330.000;27.000;1.257.000;e-Wallet;Completed;Toko Fashion App;5;XL;Satin;Wanita
ORD00377;23/06/2025 14:16;Zahra Rahmawati;Mataram;Rok Midi;366.000;1;0;366.000;0;366.000;27.000;1.257.000;e-Wallet;Completed;Toko Fashion App;5;S;Twill;Wanita
ORD00377;23/06/2025 14:16;Zahra Rahmawati;Mataram;Kemeja Formal;255.000;1;0;255.000;0;255.000;27.000;1.257.000;e-Wallet;Completed;Toko Fashion App;5;M;Twill;Pria
ORD00377;23/06/2025 14:16;Zahra Rahmawati;Mataram;Jaket Bomber;279.000;1;0;279.000;0;279.000;27.000;1.257.000;e-Wallet;Completed;Toko Fashion App;5;XXL;Scuba;Pria
ORD00378;08/07/2025 15:08;Fitri Ramadhani;Denpasar;Sweater;271.000;1;0;271.000;0;271.000;27.000;3.172.000;e-Wallet;Completed;Toko Fashion App;2;XXL;Wool;Pria
ORD00378;08/07/2025 15:08;Fitri Ramadhani;Denpasar;Gamis;636.000;2;0;1.272.000;0;1.272.000;27.000;3.172.000;e-Wallet;Completed;Toko Fashion App;2;M;Woolpeach;Wanita
ORD00378;08/07/2025 15:08;Fitri Ramadhani;Denpasar;Dress Formal;866.000;1;0;866.000;0;866.000;27.000;3.172.000;e-Wallet;Completed;Toko Fashion App;2;XXL;Silk Blend;Wanita
ORD00378;08/07/2025 15:08;Fitri Ramadhani;Denpasar;Jaket Denim;368.000;2;0;736.000;0;736.000;27.000;3.172.000;e-Wallet;Completed;Toko Fashion App;2;XXL;Chambray;Pria
ORD00379;13/01/2025 11:47;Erna Hidayat;Pekanbaru;Dress Casual;374.000;1;0;374.000;0;374.000;17.000;658.000;Kartu Kredit;Completed;Toko Fashion App;1;S;Viscose;Wanita
ORD00379;13/01/2025 11:47;Erna Hidayat;Pekanbaru;Kaos Pendek;89.000;3;0;267.000;0;267.000;17.000;658.000;Kartu Kredit;Completed;Toko Fashion App;1;XL;Jersey;Pria
ORD00380;14/10/2025 12:44;Kartika Ramadhani;Wamena;Blouse;207.000;1;0;207.000;0;207.000;24.000;1.129.000;e-Wallet;Completed;StyleMart;1;XL;Viscose;Wanita
ORD00380;14/10/2025 12:44;Kartika Ramadhani;Wamena;Celana Chino;302.000;1;0;302.000;0;302.000;24.000;1.129.000;e-Wallet;Completed;StyleMart;1;XL;Katun;Pria
ORD00380;14/10/2025 12:44;Kartika Ramadhani;Wamena;Jaket Bomber;298.000;2;0;596.000;0;596.000;24.000;1.129.000;e-Wallet;Completed;StyleMart;1;XXL;Nylon;Pria
ORD00381;20/02/2025 13:19;Hana Puspita;Merauke;Kemeja Casual;329.000;1;0;329.000;0;329.000;24.000;1.102.000;Transfer Bank;Returned;Toko Fashion App;3;XL;Linen;Pria
ORD00381;20/02/2025 13:19;Hana Puspita;Merauke;Hijab;85.000;3;0;255.000;0;255.000;24.000;1.102.000;Transfer Bank;Returned;Toko Fashion App;3;XXL;Polyester;Wanita
ORD00381;20/02/2025 13:19;Hana Puspita;Merauke;Celana Jeans;247.000;2;0;494.000;0;494.000;24.000;1.102.000;Transfer Bank;Returned;Toko Fashion App;3;XL;Stretch Denim;Pria
ORD00382;20/09/2025 14:27;Clara Syahputra;Kendari;Kemeja Casual;195.000;3;0;585.000;0;585.000;27.000;1.612.000;e-Wallet;Cancelled;Toko Fashion App;2;M;Chambray;Pria
ORD00382;20/09/2025 14:27;Clara Syahputra;Kendari;Hoodie;192.000;1;0;192.000;0;192.000;27.000;1.612.000;e-Wallet;Cancelled;Toko Fashion App;2;L;Fleece;Pria
ORD00382;20/09/2025 14:27;Clara Syahputra;Kendari;Kaos Pendek;130.000;2;0;260.000;0;260.000;27.000;1.612.000;e-Wallet;Cancelled;Toko Fashion App;2;XL;Jersey;Pria
ORD00382;20/09/2025 14:27;Clara Syahputra;Kendari;Jaket Denim;548.000;1;0;548.000;0;548.000;27.000;1.612.000;e-Wallet;Cancelled;Toko Fashion App;2;L;Denim;Pria
ORD00383;23/08/2025 17:57;Hana Syahputra;Yogyakarta;Celana Jeans;514.000;2;0;1.028.000;0;1.028.000;24.000;1.468.000;Kartu Kredit;Returned;FashionKita;4;XXL;Katun;Pria
ORD00383;23/08/2025 17:57;Hana Syahputra;Yogyakarta;Dress Casual;188.000;1;0;188.000;0;188.000;24.000;1.468.000;Kartu Kredit;Returned;FashionKita;4;XL;Viscose;Wanita
ORD00383;23/08/2025 17:57;Hana Syahputra;Yogyakarta;Kaos Polo;228.000;1;0;228.000;0;228.000;24.000;1.468.000;Kartu Kredit;Returned;FashionKita;4;XXL;Polyester;Pria
ORD00384;06/09/2025 08:39;Yani Wijaya;Tanjungpinang;Jaket Bomber;301.000;2;0;602.000;0;602.000;17.000;994.000;Transfer Bank;Completed;OutfitNow;5;XL;Polyester;Pria
ORD00384;06/09/2025 08:39;Yani Wijaya;Tanjungpinang;Cardigan;375.000;1;0;375.000;0;375.000;17.000;994.000;Transfer Bank;Completed;OutfitNow;5;XL;Wool;Wanita
ORD00385;09/10/2025 19:14;Erna Pradipta;Palu;Hoodie;328.000;1;0;328.000;0;328.000;24.000;1.590.000;Kartu Kredit;Returned;StyleMart;3;L;Fleece;Pria
ORD00385;09/10/2025 19:14;Erna Pradipta;Palu;Jaket Denim;521.000;2;0;1.042.000;0;1.042.000;24.000;1.590.000;Kartu Kredit;Returned;StyleMart;3;S;Chambray;Pria
ORD00385;09/10/2025 19:14;Erna Pradipta;Palu;Hijab;49.000;4;0;196.000;0;196.000;24.000;1.590.000;Kartu Kredit;Returned;StyleMart;3;M;Polyester;Wanita
ORD00386;19/02/2025 15:14;Dina Maulana;Makassar;Blouse;164.000;3;0;492.000;0;492.000;22.000;1.251.000;COD;Completed;StyleMart;4;S;Rayon;Wanita
ORD00386;19/02/2025 15:14;Dina Maulana;Makassar;Dress Formal;737.000;1;0;737.000;0;737.000;22.000;1.251.000;COD;Completed;StyleMart;4;XXL;Silk Blend;Wanita
ORD00387;02/08/2025 17:01;Eka Wijaya;Padang;Blouse;231.000;1;0;231.000;0;231.000;17.000;686.000;Kartu Kredit;Completed;Toko Fashion App;3;XXL;Rayon;Wanita
ORD00387;02/08/2025 17:01;Eka Wijaya;Padang;Kaos Polo;146.000;3;0;438.000;0;438.000;17.000;686.000;Kartu Kredit;Completed;Toko Fashion App;3;L;Lacoste Cotton;Pria
ORD00388;08/11/2025 16:35;Clara Ramadhani;Banda Aceh;Hijab;81.000;1;0;81.000;0;81.000;17.000;361.000;Kartu Kredit;Completed;FashionHub;3;S;Polyester;Wanita
ORD00388;08/11/2025 16:35;Clara Ramadhani;Banda Aceh;Cardigan;263.000;1;0;263.000;0;263.000;17.000;361.000;Kartu Kredit;Completed;FashionHub;3;L;Acrylic;Wanita
ORD00389;11/11/2025 10:00;Gita Kurniawan;Semarang;Kaos Pendek;109.000;2;10;218.000;21.800;196.200;20.000;643.700;e-Wallet;Completed;Toko Fashion App;3;XL;Cotton Combed;Pria
ORD00389;11/11/2025 10:00;Gita Kurniawan;Semarang;Hoodie;192.000;1;10;192.000;19.200;172.800;20.000;643.700;e-Wallet;Completed;Toko Fashion App;3;XXL;Cotton Combed;Pria
ORD00389;11/11/2025 10:00;Gita Kurniawan;Semarang;Jaket Denim;283.000;1;10;283.000;28.300;254.700;20.000;643.700;e-Wallet;Completed;Toko Fashion App;3;XL;Chambray;Pria
ORD00390;15/04/2025 19:31;Indra Rahmawati;Makassar;Hoodie;192.000;1;0;192.000;0;192.000;27.000;1.763.000;Kartu Kredit;Shipped;OutfitNow;5;XXL;Polyester;Pria
ORD00390;15/04/2025 19:31;Indra Rahmawati;Makassar;Dress Casual;210.000;2;0;420.000;0;420.000;27.000;1.763.000;Kartu Kredit;Shipped;OutfitNow;5;XL;Katun;Wanita
ORD00390;15/04/2025 19:31;Indra Rahmawati;Makassar;Sweater;330.000;1;0;330.000;0;330.000;27.000;1.763.000;Kartu Kredit;Shipped;OutfitNow;5;XL;Wool;Pria
ORD00390;15/04/2025 19:31;Indra Rahmawati;Makassar;Dress Formal;794.000;1;0;794.000;0;794.000;27.000;1.763.000;Kartu Kredit;Shipped;OutfitNow;5;L;Satin;Wanita
ORD00391;10/08/2025 08:49;Gita Utami;Pekanbaru;Kaos Panjang;120.000;1;0;120.000;0;120.000;27.000;1.176.000;COD;Completed;FashionKita;2;L;Katun;Pria
ORD00391;10/08/2025 08:49;Gita Utami;Pekanbaru;Celana Jeans;234.000;1;0;234.000;0;234.000;27.000;1.176.000;COD;Completed;FashionKita;2;XXL;Denim;Pria
ORD00391;10/08/2025 08:49;Gita Utami;Pekanbaru;Kaos Polo;225.000;1;0;225.000;0;225.000;27.000;1.176.000;COD;Completed;FashionKita;2;S;Lacoste Cotton;Pria
ORD00391;10/08/2025 08:49;Gita Utami;Pekanbaru;Legging;190.000;3;0;570.000;0;570.000;27.000;1.176.000;COD;Completed;FashionKita;2;M;Nylon;Wanita
ORD00392;26/04/2025 15:00;Hana Halim;Palangka Raya;Rok Midi;308.000;2;0;616.000;0;616.000;27.000;1.744.000;e-Wallet;Returned;FashionHub;3;XXL;Polyester;Wanita
ORD00392;26/04/2025 15:00;Hana Halim;Palangka Raya;Kaos Polo;237.000;1;0;237.000;0;237.000;27.000;1.744.000;e-Wallet;Returned;FashionHub;3;M;Lacoste Cotton;Pria
ORD00392;26/04/2025 15:00;Hana Halim;Palangka Raya;Sweater;241.000;2;0;482.000;0;482.000;27.000;1.744.000;e-Wallet;Returned;FashionHub;3;XL;Wool;Pria
ORD00392;26/04/2025 15:00;Hana Halim;Palangka Raya;Dress Formal;382.000;1;0;382.000;0;382.000;27.000;1.744.000;e-Wallet;Returned;FashionHub;3;XL;Satin;Wanita
ORD00393;28/10/2025 20:08;Aulia Utami;Pekanbaru;Hoodie;282.000;1;0;282.000;0;282.000;24.000;1.068.000;e-Wallet;Pending;Toko Fashion App;4;XL;Cotton Combed;Pria
ORD00393;28/10/2025 20:08;Aulia Utami;Pekanbaru;Celana Pendek;173.000;2;0;346.000;0;346.000;24.000;1.068.000;e-Wallet;Pending;Toko Fashion App;4;M;Polyester;Pria
ORD00393;28/10/2025 20:08;Aulia Utami;Pekanbaru;Cardigan;208.000;2;0;416.000;0;416.000;24.000;1.068.000;e-Wallet;Pending;Toko Fashion App;4;L;Wool;Wanita
ORD00394;13/01/2025 21:08;Dewi Wijaya;Banjarbaru;Blouse;270.000;1;0;270.000;0;270.000;24.000;1.063.000;Transfer Bank;Cancelled;OutfitNow;2;XL;Satin;Wanita
