Order ID,Order Date,Customer Name,City,Product Name,Unit Price,Quantity,Discount (%),Subtotal,Discount Amount,Total Sales,Shipping Fee,Grand Total,Payment Method,Order Status,Platform,Customer Rating,Size,Material,Gender
ORD00526,2025-01-18 13:54:00,Dina Hidayat,Palembang,Hijab,53000,1,0,53000,0,53000,27000,1650000,Transfer Bank,Completed,FashionKita,5,S,Ceruty,Wanita
ORD00526,2025-01-18 13:54:00,Dina Hidayat,Palembang,Kaos Polo,222000,3,0,666000,0,666000,27000,1650000,Transfer Bank,Completed,FashionKita,5,L,Polyester,Pria
ORD00527,2025-11-16 16:08:00,Bayu Syahputra,Denpasar,Dress Formal,369000,1,0,369000,0,369000,24000,1467000,Transfer Bank,Completed,StyleMart,2,XL,Satin,Wanita
ORD00527,2025-11-16 16:08:00,Bayu Syahputra,Denpasar,Dress Casual,292000,2,0,584000,0,584000,24000,1467000,Transfer Bank,Completed,StyleMart,2,XXL,Viscose,Wanita
ORD00527,2025-11-16 16:08:00,Bayu Syahputra,Denpasar,Celana Pendek,245000,2,0,490000,0,490000,24000,1467000,Transfer Bank,Completed,StyleMart,2,L,Katun,Pria
ORD00528,2025-07-06 08:28:00,Citra Halim,Jambi,Jaket Bomber,460000,2,0,920000,0,920000,22000,1720000,Transfer Bank,Completed,OutfitNow,3,L,Nylon,Pria
ORD00528,2025-07-06 08:28:00,Citra Halim,Jambi,Dress Casual,389000,2,0,778000,0,778000,22000,1720000,Transfer Bank,Completed,OutfitNow,3,XXL,Rayon,Wanita
ORD00529,2025-07-05 13:27:00,Rizky Ananda,Merauke,Cardigan,238000,1,0,238000,0,238000,24000,1479000,Transfer Bank,Completed,Toko Fashion App,4,S,Knitted,Wanita
ORD00529,2025-07-05 13:27:00,Rizky Ananda,Merauke,Jaket Bomber,480000,2,0,960000,0,960000,24000,1479000,Transfer Bank,Completed,Toko Fashion App,4,M,Scuba,Pria
ORD00529,2025-07-05 13:27:00,Rizky Ananda,Merauke,Sweater,257000,1,0,257000,0,257000,24000,1479000,Transfer Bank,Completed,Toko Fashion App,4,L,Knitted,Pria
ORD00530,2025-12-24 20:36:00,Aulia Saputra,Padang,Celana Chino,205000,1,0,205000,0,205000,17000,688000,Kartu Kredit,Cancelled,StyleMart,1,XXL,Katun,Pria
ORD00530,2025-12-24 20:36:00,Aulia Saputra,Padang,Dress Formal,466000,1,0,466000,0,466000,17000,688000,Kartu Kredit,Cancelled,StyleMart,1,M,Silk Blend,Wanita
ORD00531,2025-08-21 15:13:00,Citra Ananda,Jakarta,Jaket Denim,467000,2,0,934000,0,934000,27000,1625000,Transfer Bank,Completed,FashionHub,1,XXL,Denim,Pria
ORD00531,2025-08-21 15:13:00,Citra Ananda,Jakarta,Sweater,301000,1,0,301000,0,301000,27000,1625000,Transfer Bank,Completed,FashionHub,1,L,Wool,Pria
ORD00531,2025-08-21 15:13:00,Citra Ananda,Jakarta,Hijab,118000,1,0,118000,0,118000,27000,1625000,Transfer Bank,Completed,FashionHub,1,L,Polyester,Wanita
ORD00531,2025-08-21 15:13:00,Citra Ananda,Jakarta,Blouse,245000,1,0,245000,0,245000,27000,1625000,Transfer Bank,Completed,FashionHub,1,XL,Satin,Wanita
ORD00532,2025-04-23 10:34:00,Clara Ramadhani,Semarang,Kaos Pendek,89000,3,0,267000,0,267000,20000,782000,COD,Completed,Toko Fashion App,1,M,Katun,Pria
ORD00532,2025-04-23 10:34:00,Clara Ramadhani,Semarang,Celana Pendek,141000,2,0,282000,0,282000,20000,782000,COD,Completed,Toko Fashion App,1,M,Katun,Pria
ORD00532,2025-04-23 10:34:00,Clara Ramadhani,Semarang,Legging,213000,1,0,213000,0,213000,20000,782000,COD,Completed,Toko Fashion App,1,L,Spandex,Wanita
ORD00533,2025-11-05 17:58:00,Wahyu Hidayat,Denpasar,Sweater,368000,1,0,368000,0,368000,24000,1686000,e-Wallet,Returned,Toko Fashion App,4,XXL,Wool,Pria
ORD00533,2025-11-05 17:58:00,Wahyu Hidayat,Denpasar,Celana Pendek,184000,4,0,736000,0,736000,24000,1686000,e-Wallet,Returned,Toko Fashion App,4,XXL,Jersey,Pria
ORD00533,2025-11-05 17:58:00,Wahyu Hidayat,Denpasar,Kemeja Formal,279000,2,0,558000,0,558000,24000,1686000,e-Wallet,Returned,Toko Fashion App,4,L,Linen,Pria
ORD00534,2025-10-19 16:30:00,Fitri Iskandar,Tanjung Selor,Rok Midi,283000,3,0,849000,0,849000,22000,1163000,Transfer Bank,Completed,FashionKita,1,S,Polyester,Wanita
ORD00534,2025-10-19 16:30:00,Fitri Iskandar,Tanjung Selor,Kaos Pendek,146000,2,0,292000,0,292000,22000,1163000,Transfer Bank,Completed,FashionKita,1,L,Cotton Combed,Pria
ORD00535,2025-12-19 16:29:00,Dewi Setiawan,Semarang,Hijab,42000,4,0,168000,0,168000,24000,1722000,Transfer Bank,Returned,FashionKita,4,XXL,Voal,Wanita
ORD00535,2025-12-19 16:29:00,Dewi Setiawan,Semarang,Dress Casual,402000,2,0,804000,0,804000,24000,1722000,Transfer Bank,Returned,FashionKita,4,L,Rayon,Wanita
ORD00535,2025-12-19 16:29:00,Dewi Setiawan,Semarang,Cardigan,363000,2,0,726000,0,726000,24000,1722000,Transfer Bank,Returned,FashionKita,4,M,Wool,Wanita
ORD00536,2025-04-02 09:15:00,Citra Utami,Ambon,Hijab,77000,4,0,308000,0,308000,24000,1071000,COD,Completed,StyleMart,4,XXL,Polyester,Wanita
ORD00536,2025-04-02 09:15:00,Citra Utami,Ambon,Kemeja Casual,228000,2,0,456000,0,456000,24000,1071000,COD,Completed,StyleMart,4,M,Katun,Pria
ORD00536,2025-04-02 09:15:00,Citra Utami,Ambon,Jaket Bomber,283000,1,0,283000,0,283000,24000,1071000,COD,Completed,StyleMart,4,XL,Scuba,Pria
ORD00537,2025-06-04 10:47:00,Nanda Iskandar,Jayapura,Hijab,39000,2,0,78000,0,78000,17000,372000,Transfer Bank,Completed,Toko Fashion App,1,S,Ceruty,Wanita
ORD00537,2025-06-04 10:47:00,Nanda Iskandar,Jayapura,Gamis,277000,1,0,277000,0,277000,17000,372000,Transfer Bank,Completed,Toko Fashion App,1,XXL,Woolpeach,Wanita
ORD00538,2025-03-23 20:20:00,Dewi Budiman,Manado,Sweater,211000,2,0,422000,0,422000,27000,1196000,Kartu Kredit,Completed,Toko Fashion App,4,XL,Knitted,Pria
ORD00538,2025-03-23 20:20:00,Dewi Budiman,Manado,Kaos Panjang,111000,1,0,111000,0,111000,27000,1196000,Kartu Kredit,Completed,Toko Fashion App,4,XL,Katun,Pria
ORD00538,2025-03-23 20:20:00,Dewi Budiman,Manado,Jaket Bomber,384000,1,0,384000,0,384000,27000,1196000,Kartu Kredit,Completed,Toko Fashion App,4,M,Nylon,Pria
ORD00538,2025-03-23 20:20:00,Dewi Budiman,Manado,Celana Chino,252000,1,0,252000,0,252000,27000,1196000,Kartu Kredit,Completed,Toko Fashion App,4,XL,Katun,Pria
ORD00539,2025-04-02 08:55:00,Dewi Setiawan,Sorong,Jaket Denim,437000,2,0,874000,0,874000,24000,2324000,e-Wallet,Completed,FashionHub,2,XL,Cotton,Pria
ORD00539,2025-04-02 08:55:00,Dewi Setiawan,Sorong,Jaket Bomber,412000,2,0,824000,0,824000,24000,2324000,e-Wallet,Completed,FashionHub,2,XL,Nylon,Pria
ORD00539,2025-04-02 08:55:00,Dewi Setiawan,Sorong,Rok Midi,301000,2,0,602000,0,602000,24000,2324000,e-Wallet,Completed,FashionHub,2,L,Polyester,Wanita
ORD00540,2025-04-06 08:24:00,Vina Ananda,Makassar,Dress Formal,803000,1,0,803000,0,803000,24000,1417000,Kartu Kredit,Completed,FashionKita,1,XXL,Silk Blend,Wanita
ORD00540,2025-04-06 08:24:00,Vina Ananda,Makassar,Kemeja Casual,217000,1,0,217000,0,217000,24000,1417000,Kartu Kredit,Completed,FashionKita,1,L,Katun,Pria
ORD00540,2025-04-06 08:24:00,Vina Ananda,Makassar,Hoodie,373000,1,0,373000,0,373000,24000,1417000,Kartu Kredit,Completed,FashionKita,1,XL,Polyester,Pria
ORD00541,2025-09-30 20:02:00,Oka Santoso,Bandung,Celana Pendek,117000,2,0,234000,0,234000,22000,892000,Kartu Kredit,Returned,FashionKita,4,S,Jersey,Pria
ORD00541,2025-09-30 20:02:00,Oka Santoso,Bandung,Hoodie,358000,1,0,358000,0,358000,22000,892000,Kartu Kredit,Returned,FashionKita,4,XXL,Fleece,Pria
ORD00541,2025-09-30 20:02:00,Oka Santoso,Bandung,Hijab,43000,1,0,43000,0,43000,22000,892000,Kartu Kredit,Returned,FashionKita,4,S,Polyester,Wanita
ORD00541,2025-09-30 20:02:00,Oka Santoso,Bandung,Kaos Polo,235000,1,0,235000,0,235000,22000,892000,Kartu Kredit,Returned,FashionKita,4,M,Katun Pique,Pria
ORD00542,2025-07-21 18:40:00,Qori Halim,Jakarta,Sweater,442000,1,0,442000,0,442000,17000,1010000,COD,Completed,Toko Fashion App,3,M,Acrylic,Pria
ORD00542,2025-07-21 18:40:00,Qori Halim,Jakarta,Gamis,551000,1,0,551000,0,551000,17000,1010000,COD,Completed,Toko Fashion App,3,L,Woolpeach,Wanita
ORD00543,2025-09-12 13:54:00,Eka Maulana,Medan,Legging,223000,3,0,669000,0,669000,24000,1431000,COD,Returned,Toko Fashion App,3,M,Nylon,Wanita
ORD00543,2025-09-12 13:54:00,Eka Maulana,Medan,Jaket Bomber,458000,1,0,458000,0,458000,24000,1431000,COD,Returned,Toko Fashion App,3,M,Nylon,Pria
ORD00543,2025-09-12 13:54:00,Eka Maulana,Medan,Kemeja Formal,280000,1,0,280000,0,280000,24000,1431000,COD,Returned,Toko Fashion App,3,M,Katun Oxford,Pria
ORD00544,2025-11-22 15:51:00,Yani Maulana,Tanjungpinang,Dress Casual,220000,2,0,440000,0,440000,24000,1290000,COD,Cancelled,Toko Fashion App,2,XXL,Viscose,Wanita
ORD00544,2025-11-22 15:51:00,Yani Maulana,Tanjungpinang,Kaos Pendek,133000,1,0,133000,0,133000,24000,1290000,COD,Cancelled,Toko Fashion App,2,XL,Jersey,Pria
ORD00544,2025-11-22 15:51:00,Yani Maulana,Tanjungpinang,Kaos Polo,231000,3,0,693000,0,693000,24000,1290000,COD,Cancelled,Toko Fashion App,2,L,Katun Pique,Pria
ORD00545,2025-03-21 19:53:00,Zahra Ramadhani,Kupang,Cardigan,356000,2,0,712000,0,712000,24000,1731000,e-Wallet,Completed,StyleMart,4,S,Acrylic,Wanita
ORD00545,2025-03-21 19:53:00,Zahra Ramadhani,Kupang,Kemeja Formal,226000,2,0,452000,0,452000,24000,1731000,e-Wallet,Completed,StyleMart,4,XXL,Katun Oxford,Pria
ORD00545,2025-03-21 19:53:00,Zahra Ramadhani,Kupang,Gamis,543000,1,0,543000,0,543000,24000,1731000,e-Wallet,Completed,StyleMart,4,S,Sutra,Wanita
ORD00546,2025-09-01 14:33:00,Lestari Fauziah,Jayapura,Sweater,268000,2,0,536000,0,536000,27000,1835000,Kartu Kredit,Completed,FashionKita,4,XL,Wool,Pria
ORD00546,2025-09-01 14:33:00,Lestari Fauziah,Jayapura,Jaket Denim,501000,1,0,501000,0,501000,27000,1835000,Kartu Kredit,Completed,FashionKita,4,M,Denim,Pria
ORD00546,2025-09-01 14:33:00,Lestari Fauziah,Jayapura,Rok Midi,351000,1,0,351000,0,351000,27000,1835000,Kartu Kredit,Completed,FashionKita,4,L,Polyester,Wanita
ORD00546,2025-09-01 14:33:00,Lestari Fauziah,Jayapura,Dress Casual,420000,1,0,420000,0,420000,27000,1835000,Kartu Kredit,Completed,FashionKita,4,XXL,Viscose,Wanita
ORD00547,2025-02-28 10:25:00,Lestari Ananda,Tanjung Selor,Cardigan,227000,1,0,227000,0,227000,27000,1845000,Transfer Bank,Completed,StyleMart,2,XXL,Knitted,Wanita
ORD00547,2025-02-28 10:25:00,Lestari Ananda,Tanjung Selor,Sweater,211000,1,0,211000,0,211000,27000,1845000,Transfer Bank,Completed,StyleMart,2,S,Knitted,Pria
ORD00547,2025-02-28 10:25:00,Lestari Ananda,Tanjung Selor,Legging,226000,3,0,678000,0,678000,27000,1845000,Transfer Bank,Completed,StyleMart,2,M,Spandex,Wanita
ORD00547,2025-02-28 10:25:00,Lestari Ananda,Tanjung Selor,Blouse,234000,3,0,702000,0,702000,27000,1845000,Transfer Bank,Completed,StyleMart,2,S,Viscose,Wanita
ORD00548,2025-06-04 12:56:00,Vina Syahputra,Pontianak,Dress Formal,377000,1,0,377000,0,377000,17000,780000,e-Wallet,Completed,Toko Fashion App,3,L,Satin,Wanita
ORD00548,2025-06-04 12:56:00,Vina Syahputra,Pontianak,Rok Midi,193000,2,0,386000,0,386000,17000,780000,e-Wallet,Completed,Toko Fashion App,3,M,Katun,Wanita
ORD00549,2025-10-27 18:57:00,Gita Halim,Banjarbaru,Kaos Panjang,128000,2,0,256000,0,256000,24000,1173000,e-Wallet,Pending,Toko Fashion App,4,S,Katun,Pria
ORD00549,2025-10-27 18:57:00,Gita Halim,Banjarbaru,Celana Chino,355000,1,0,355000,0,355000,24000,1173000,e-Wallet,Pending,Toko Fashion App,4,L,Katun,Pria
ORD00549,2025-10-27 18:57:00,Gita Halim,Banjarbaru,Jaket Bomber,269000,2,0,538000,0,538000,24000,1173000,e-Wallet,Pending,Toko Fashion App,4,L,Polyester,Pria
ORD00550,2025-08-10 14:13:00,Clara Maulana,Tanjungpinang,Gamis,704000,2,0,1408000,0,1408000,27000,2627000,Kartu Kredit,Pending,StyleMart,2,M,Satin,Wanita
ORD00550,2025-08-10 14:13:00,Clara Maulana,Tanjungpinang,Blouse,198000,2,0,396000,0,396000,27000,2627000,Kartu Kredit,Pending,StyleMart,2,S,Viscose,Wanita
ORD00550,2025-08-10 14:13:00,Clara Maulana,Tanjungpinang,Hoodie,354000,1,0,354000,0,354000,27000,2627000,Kartu Kredit,Pending,StyleMart,2,L,Cotton Combed,Pria
ORD00550,2025-08-10 14:13:00,Clara Maulana,Tanjungpinang,Cardigan,221000,2,0,442000,0,442000,27000,2627000,Kartu Kredit,Pending,StyleMart,2,XXL,Acrylic,Wanita
ORD00551,2025-07-12 17:51:00,Gita Wijaya,Jambi,Kemeja Casual,266000,2,0,532000,0,532000,27000,2049000,Kartu Kredit,Completed,StyleMart,2,L,Linen,Pria
ORD00551,2025-07-12 17:51:00,Gita Wijaya,Jambi,Dress Casual,269000,2,0,538000,0,538000,27000,2049000,Kartu Kredit,Completed,StyleMart,2,L,Rayon,Wanita
ORD00551,2025-07-12 17:51:00,Gita Wijaya,Jambi,Jaket Denim,338000,2,0,676000,0,676000,27000,2049000,Kartu Kredit,Completed,StyleMart,2,L,Cotton,Pria
ORD00551,2025-07-12 17:51:00,Gita Wijaya,Jambi,Hoodie,276000,1,0,276000,0,276000,27000,2049000,Kartu Kredit,Completed,StyleMart,2,L,Polyester,Pria
ORD00552,2025-11-30 20:20:00,Aulia Puspita,Pontianak,Kaos Polo,193000,3,0,579000,0,579000,24000,1766000,e-Wallet,Completed,Toko Fashion App,4,M,Katun Pique,Pria
ORD00552,2025-11-30 20:20:00,Aulia Puspita,Pontianak,Jaket Bomber,312000,2,0,624000,0,624000,24000,1766000,e-Wallet,Completed,Toko Fashion App,4,XL,Nylon,Pria
ORD00552,2025-11-30 20:20:00,Aulia Puspita,Pontianak,Celana Jeans,539000,1,0,539000,0,539000,24000,1766000,e-Wallet,Completed,Toko Fashion App,4,XL,Denim,Pria
ORD00553,2025-06-23 10:07:00,Hana Pradipta,Palembang,Kaos Polo,133000,2,0,266000,0,266000,17000,459000,Kartu Kredit,Completed,StyleMart,4,M,Katun Pique,Pria
ORD00553,2025-06-23 10:07:00,Hana Pradipta,Palembang,Hijab,44000,4,0,176000,0,176000,17000,459000,Kartu Kredit,Completed,StyleMart,4,M,Polyester,Wanita
ORD00554,2025-01-17 10:50:00,Umar Setiawan,Sorong,Dress Casual,307000,2,0,614000,0,614000,24000,1119000,COD,Shipped,Toko Fashion App,4,L,Viscose,Wanita
ORD00554,2025-01-17 10:50:00,Umar Setiawan,Sorong,Legging,151000,2,0,302000,0,302000,24000,1119000,COD,Shipped,Toko Fashion App,4,L,Nylon,Wanita
ORD00554,2025-01-17 10:50:00,Umar Setiawan,Sorong,Kemeja Casual,179000,1,0,179000,0,179000,24000,1119000,COD,Shipped,Toko Fashion App,4,XXL,Katun,Pria
ORD00555,2025-08-16 09:25:00,Clara Syahputra,Merauke,Rok Midi,279000,1,0,279000,0,279000,24000,1449000,COD,Completed,StyleMart,5,S,Twill,Wanita
ORD00555,2025-08-16 09:25:00,Clara Syahputra,Merauke,Cardigan,314000,2,0,628000,0,628000,24000,1449000,COD,Completed,StyleMart,5,XL,Knitted,Wanita
ORD00555,2025-08-16 09:25:00,Clara Syahputra,Merauke,Kemeja Formal,259000,2,0,518000,0,518000,24000,1449000,COD,Completed,StyleMart,5,XL,Katun Oxford,Pria
ORD00556,2025-12-19 12:57:00,Erna Fauziah,Manado,Kaos Panjang,128000,1,0,128000,0,128000,20000,803000,Transfer Bank,Completed,StyleMart,2,M,Katun,Pria
ORD00556,2025-12-19 12:57:00,Erna Fauziah,Manado,Kemeja Formal,336000,1,0,336000,0,336000,20000,803000,Transfer Bank,Completed,StyleMart,2,L,Twill,Pria
ORD00556,2025-12-19 12:57:00,Erna Fauziah,Manado,Hoodie,319000,1,0,319000,0,319000,20000,803000,Transfer Bank,Completed,StyleMart,2,XL,Cotton Combed,Pria
ORD00557,2025-10-09 17:08:00,Lestari Fauziah,Surabaya,Dress Casual,203000,1,0,203000,0,203000,20000,669000,COD,Completed,FashionKita,5,M,Katun,Wanita
ORD00557,2025-10-09 17:08:00,Lestari Fauziah,Surabaya,Legging,154000,2,0,308000,0,308000,20000,669000,COD,Completed,FashionKita,5,XXL,Spandex,Wanita
ORD00557,2025-10-09 17:08:00,Lestari Fauziah,Surabaya,Hijab,46000,3,0,138000,0,138000,20000,669000,COD,Completed,FashionKita,5,L,Ceruty,Wanita
ORD00558,2025-10-27 15:20:00,Zahra Saputra,Bengkulu,Legging,224000,2,0,448000,0,448000,17000,928000,COD,Completed,StyleMart,4,M,Polyester,Wanita
ORD00558,2025-10-27 15:20:00,Zahra Saputra,Bengkulu,Dress Formal,463000,1,0,463000,0,463000,17000,928000,COD,Completed,StyleMart,4,L,Sutra,Wanita
ORD00559,2025-12-18 09:09:00,Yani Pradipta,Tanjungpinang,Jaket Denim,289000,1,0,289000,0,289000,17000,777000,COD,Completed,FashionKita,3,L,Chambray,Pria
ORD00559,2025-12-18 09:09:00,Yani Pradipta,Tanjungpinang,Kaos Panjang,157000,3,0,471000,0,471000,17000,777000,COD,Completed,FashionKita,3,XXL,Cotton Combed,Pria
ORD00560,2025-08-24 21:46:00,Galih Saputra,Semarang,Gamis,274000,2,0,548000,0,548000,27000,1907000,Transfer Bank,Shipped,Toko Fashion App,4,S,Satin,Wanita
ORD00560,2025-08-24 21:46:00,Galih Saputra,Semarang,Celana Pendek,184000,1,0,184000,0,184000,27000,1907000,Transfer Bank,Shipped,Toko Fashion App,4,M,Katun,Pria
ORD00560,2025-08-24 21:46:00,Galih Saputra,Semarang,Jaket Bomber,477000,2,0,954000,0,954000,27000,1907000,Transfer Bank,Shipped,Toko Fashion App,4,XXL,Nylon,Pria
ORD00560,2025-08-24 21:46:00,Galih Saputra,Semarang,Legging,194000,1,0,194000,0,194000,27000,1907000,Transfer Bank,Shipped,Toko Fashion App,4,XL,Polyester,Wanita
ORD00561,2025-11-29 20:29:00,Sari Kurniawan,Palu,Sweater,338000,1,0,338000,0,338000,17000,663000,Transfer Bank,Completed,StyleMart,2,XXL,Knitted,Pria
ORD00561,2025-11-29 20:29:00,Sari Kurniawan,Palu,Kemeja Formal,308000,1,0,308000,0,308000,17000,663000,Transfer Bank,Completed,StyleMart,2,M,Katun Oxford,Pria
ORD00562,2025-05-02 09:38:00,Erna Fauziah,Sorong,Kaos Panjang,161000,3,0,483000,0,483000,22000,1333000,Kartu Kredit,Completed,FashionHub,5,XXL,Jersey,Pria
ORD00562,2025-05-02 09:38:00,Erna Fauziah,Sorong,Jaket Denim,414000,2,0,828000,0,828000,22000,1333000,Kartu Kredit,Completed,FashionHub,5,XL,Denim,Pria
ORD00563,2025-02-02 08:39:00,Bayu Nugroho,Mamuju,Kemeja Formal,251000,1,10,251000,25100,225900,17000,512900,Transfer Bank,Returned,FashionKita,2,L,Katun Oxford,Pria
ORD00563,2025-02-02 08:39:00,Bayu Nugroho,Mamuju,Kaos Pendek,75000,4,10,300000,30000,270000,17000,512900,Transfer Bank,Returned,FashionKita,2,M,Jersey,Pria
ORD00564,2025-12-01 17:35:00,Citra Maulana,Nabire,Cardigan,341000,1,0,341000,0,341000,20000,750000,COD,Returned,FashionHub,5,XXL,Acrylic,Wanita
ORD00564,2025-12-01 17:35:00,Citra Maulana,Nabire,Hijab,53000,1,0,53000,0,53000,20000,750000,COD,Returned,FashionHub,5,M,Voal,Wanita
ORD00564,2025-12-01 17:35:00,Citra Maulana,Nabire,Kemeja Formal,336000,1,0,336000,0,336000,20000,750000,COD,Returned,FashionHub,5,M,Linen,Pria
ORD00565,2025-05-12 20:05:00,Made Kusuma,Samarinda,Kaos Panjang,172000,1,0,172000,0,172000,20000,1002000,Kartu Kredit,Cancelled,Toko Fashion App,1,XXL,Cotton Combed,Pria
ORD00565,2025-05-12 20:05:00,Made Kusuma,Samarinda,Hijab,50000,3,0,150000,0,150000,20000,1002000,Kartu Kredit,Cancelled,Toko Fashion App,1,XL,Ceruty,Wanita
ORD00565,2025-05-12 20:05:00,Made Kusuma,Samarinda,Celana Chino,330000,2,0,660000,0,660000,20000,1002000,Kartu Kredit,Cancelled,Toko Fashion App,1,L,Katun,Pria
ORD00566,2025-02-01 19:22:00,Fitri Puspita,Pangkalpinang,Hijab,145000,3,0,435000,0,435000,27000,1719000,Kartu Kredit,Completed,FashionKita,1,S,Voal,Wanita
ORD00566,2025-02-01 19:22:00,Fitri Puspita,Pangkalpinang,Blouse,264000,1,0,264000,0,264000,27000,1719000,Kartu Kredit,Completed,FashionKita,1,S,Rayon,Wanita
ORD00566,2025-02-01 19:22:00,Fitri Puspita,Pangkalpinang,Celana Chino,333000,2,0,666000,0,666000,27000,1719000,Kartu Kredit,Completed,FashionKita,1,M,Katun,Pria
ORD00566,2025-02-01 19:22:00,Fitri Puspita,Pangkalpinang,Legging,109000,3,0,327000,0,327000,27000,1719000,Kartu Kredit,Completed,FashionKita,1,L,Polyester,Wanita
ORD00567,2025-01-07 11:51:00,Erna Ananda,Kupang,Kaos Polo,230000,2,0,460000,0,460000,27000,2287000,e-Wallet,Completed,Toko Fashion App,5,L,Katun Pique,Pria
ORD00567,2025-01-07 11:51:00,Erna Ananda,Kupang,Kemeja Casual,279000,3,0,837000,0,837000,27000,2287000,e-Wallet,Completed,Toko Fashion App,5,L,Katun,Pria
ORD00567,2025-01-07 11:51:00,Erna Ananda,Kupang,Kemeja Formal,306000,2,0,612000,0,612000,27000,2287000,e-Wallet,Completed,Toko Fashion App,5,L,Katun Oxford,Pria
ORD00567,2025-01-07 11:51:00,Erna Ananda,Kupang,Celana Chino,351000,1,0,351000,0,351000,27000,2287000,e-Wallet,Completed,Toko Fashion App,5,XXL,Twill,Pria
ORD00568,2025-10-18 20:53:00,Putri Wijaya,Wamena,Dress Formal,622000,1,0,622000,0,622000,27000,1707000,COD,Completed,OutfitNow,1,XXL,Satin,Wanita
ORD00568,2025-10-18 20:53:00,Putri Wijaya,Wamena,Jaket Denim,264000,2,0,528000,0,528000,27000,1707000,COD,Completed,OutfitNow,1,M,Denim,Pria
ORD00568,2025-10-18 20:53:00,Putri Wijaya,Wamena,Sweater,221000,1,0,221000,0,221000,27000,1707000,COD,Completed,OutfitNow,1,S,Acrylic,Pria
ORD00568,2025-10-18 20:53:00,Putri Wijaya,Wamena,Jaket Bomber,309000,1,0,309000,0,309000,27000,1707000,COD,Completed,OutfitNow,1,L,Nylon,Pria
ORD00569,2025-04-02 14:19:00,Clara Pradipta,Sorong,Gamis,437000,1,0,437000,0,437000,20000,817000,Transfer Bank,Returned,Toko Fashion App,4,XL,Satin,Wanita
ORD00569,2025-04-02 14:19:00,Clara Pradipta,Sorong,Hijab,43000,1,0,43000,0,43000,20000,817000,Transfer Bank,Returned,Toko Fashion App,4,M,Ceruty,Wanita
ORD00569,2025-04-02 14:19:00,Clara Pradipta,Sorong,Celana Jeans,317000,1,0,317000,0,317000,20000,817000,Transfer Bank,Returned,Toko Fashion App,4,M,Katun,Pria
ORD00570,2025-10-25 11:21:00,Hana Nugroho,Padang,Celana Jeans,533000,2,0,1066000,0,1066000,27000,2193000,e-Wallet,Completed,FashionKita,1,S,Katun,Pria
ORD00570,2025-10-25 11:21:00,Hana Nugroho,Padang,Jaket Bomber,448000,1,0,448000,0,448000,27000,2193000,e-Wallet,Completed,FashionKita,1,M,Scuba,Pria
ORD00570,2025-10-25 11:21:00,Hana Nugroho,Padang,Kemeja Casual,164000,1,0,164000,0,164000,27000,2193000,e-Wallet,Completed,FashionKita,1,XXL,Katun,Pria
ORD00570,2025-10-25 11:21:00,Hana Nugroho,Padang,Legging,244000,2,0,488000,0,488000,27000,2193000,e-Wallet,Completed,FashionKita,1,S,Nylon,Wanita
ORD00571,2025-11-03 16:59:00,Fitri Kurniawan,Jakarta,Celana Jeans,403000,2,0,806000,0,806000,22000,1846000,e-Wallet,Returned,StyleMart,3,L,Denim,Pria
ORD00571,2025-11-03 16:59:00,Fitri Kurniawan,Jakarta,Gamis,509000,2,0,1018000,0,1018000,22000,1846000,e-Wallet,Returned,StyleMart,3,L,Woolpeach,Wanita
ORD00572,2025-01-06 08:56:00,Yani Hidayat,Merauke,Rok Midi,369000,1,0,369000,0,369000,24000,1191000,Kartu Kredit,Completed,Toko Fashion App,4,XXL,Twill,Wanita
ORD00572,2025-01-06 08:56:00,Yani Hidayat,Merauke,Kemeja Formal,192000,2,0,384000,0,384000,24000,1191000,Kartu Kredit,Completed,Toko Fashion App,4,XL,Linen,Pria
ORD00572,2025-01-06 08:56:00,Yani Hidayat,Merauke,Kaos Panjang,138000,3,0,414000,0,414000,24000,1191000,Kartu Kredit,Completed,Toko Fashion App,4,S,Cotton Combed,Pria
ORD00573,2025-10-02 09:34:00,Erna Budiman,Semarang,Kemeja Formal,289000,2,0,578000,0,578000,22000,1566000,COD,Returned,Toko Fashion App,5,M,Twill,Pria
ORD00573,2025-10-02 09:34:00,Erna Budiman,Semarang,Kemeja Casual,322000,3,0,966000,0,966000,22000,1566000,COD,Returned,Toko Fashion App,5,M,Chambray,Pria
ORD00574,2025-01-15 16:08:00,Eka Halim,Bengkulu,Kaos Polo,130000,1,0,130000,0,130000,17000,351000,e-Wallet,Cancelled,FashionKita,3,M,Lacoste Cotton,Pria
ORD00574,2025-01-15 16:08:00,Eka Halim,Bengkulu,Dress Casual,204000,1,0,204000,0,204000,17000,351000,e-Wallet,Cancelled,FashionKita,3,XL,Rayon,Wanita
ORD00575,2025-08-10 09:35:00,Lestari Fauziah,Semarang,Celana Chino,215000,1,0,215000,0,215000,27000,1527000,Transfer Bank,Completed,FashionKita,5,L,Katun Twill,Pria
ORD00575,2025-08-10 09:35:00,Lestari Fauziah,Semarang,Kaos Pendek,120000,3,0,360000,0,360000,27000,1527000,Transfer Bank,Completed,FashionKita,5,M,Katun,Pria
ORD00575,2025-08-10 09:35:00,Lestari Fauziah,Semarang,Celana Pendek,219000,3,0,657000,0,657000,27000,1527000,Transfer Bank,Completed,FashionKita,5,L,Polyester,Pria
